area,rooms_num,district_encoded,avg_area_per_room,district_mean_price,area_bin,price
-1.1268501685641168,0.0,1098,-1.1268501685641168,1.0325823819013247,1,79000.0
-0.8262994801480585,0.0,1062,-0.8262994801480585,0.8405253789229213,1,117405.7955109426
-1.749419451711666,0.0,2239,-1.749419451711666,0.2800484521236255,1,37500.0
-0.869235292778924,0.0,95,-0.869235292778924,1.2722016194381134,1,65000.0
0.7408576808785304,0.0,2008,0.7408576808785304,-0.016712771153779803,2,62000.0
-0.8477673864634913,0.0,683,-0.8477673864634913,-1.0382459260652597,1,5200.0
-1.3200613254030114,0.0,1068,-1.3200613254030114,-1.0413544999576287,1,4500.0
-2.3075850159129168,0.0,1112,-2.3075850159129168,-0.9294458398323392,0,8800.0
-1.1483180748795494,0.0,385,-1.1483180748795494,-0.8205838584995476,1,5900.0
2.2865469355896866,0.0,256,2.2865469355896866,-0.8508821183588843,2,9000.0
-0.718959948570895,0.0,1068,-0.718959948570895,-1.0413544999576287,1,5300.0
-0.9336390117252222,0.0,256,-0.9336390117252222,-0.8508821183588843,1,5988.0
1.0414083692945886,0.0,610,1.0414083692945886,-1.0009430393568297,2,6500.0
-0.031986946477047695,0.0,1068,-0.031986946477047695,-1.0413544999576287,2,5800.0
2.050399966119927,0.0,256,2.050399966119927,-0.8508821183588843,2,6600.0
-0.633088323309164,0.0,256,-0.633088323309164,-0.8508821183588843,1,5980.0
-0.010519040161614967,0.0,256,-0.010519040161614967,-0.8508821183588843,2,5800.0
0.5691144303550687,0.0,256,0.5691144303550687,-0.8508821183588843,2,5400.0
-1.813823170657964,0.0,1666,-1.813823170657964,-0.5073189318684944,1,6000.0
-1.4488687632956077,0.0,1666,-1.4488687632956077,-0.5073189318684944,1,8600.0
1.1272799945563194,0.0,1666,1.1272799945563194,-0.5073189318684944,2,8200.0
0.9770046503482904,0.0,1666,0.9770046503482904,-0.5073189318684944,2,10000.0
-0.9765748243560877,0.0,1666,-0.9765748243560877,-0.5073189318684944,1,7500.0
